Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,360,Indonesia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,373543,,1455504,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,757,Switzerland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,64924,,182747,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,818,Egypt,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,216000,,650789,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,203,Czech Rep.,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,5875,,28473,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,566,Nigeria,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,293215,,1240832,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,246,Finland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,203,,584,,,0
HS,2014,201406,Jun-14,4,0,1,Imports,56,Belgium,,276,Germany,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,2958578,,10417746,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,887,Yemen,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,249028,,783077,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,372,Ireland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,3496,,17499,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,604,Peru,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,93,,684,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,752,Sweden,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,67017,,260372,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,258,French Polynesia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,267,,3130,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,300,Greece,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,652577,,920748,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,608,Philippines,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,154500,,646043,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,634,Qatar,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,58500,,168780,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,266,Gabon,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,32000,,164949,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,288,Ghana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,206594,,163129,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,308,Grenada,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,45924,,35006,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,203,Czech Rep.,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,106855,,109204,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,308,Grenada,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21681,,16314,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,328,Guyana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3114,,2683,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,324,Guinea,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,12243,,14384,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,328,Guyana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3105,,2464,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,348,Hungary,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,97479,,187379,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,528,Netherlands,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,30003384,,26189139,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,642,Romania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,39361,,62943,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,246,Finland,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,3,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,344,"China, Hong Kong SAR",,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,149387,,127537,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,40,Austria,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1918,,4353,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,258,French Polynesia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,80821,,51474,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,262,Djibouti,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23212,,16746,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,266,Gabon,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,24610,,18191,,,0
HS,2014,201403,Mar-14,4,0,2,Exports,56,Belgium,,381,Italy,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1647788,,2012634,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,288,Ghana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,146986,,107569,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,646,Rwanda,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,32,,88,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,752,Sweden,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1753,,7161,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,251,France,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22723574,,22641393,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,268,Georgia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,55614,,229870,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,752,Sweden,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,56650,,231084,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,50,Bangladesh,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,37257,,86862,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,376,Israel,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,243631,,1300966,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,288,Ghana,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,193228,,862244,,,0
HS,2014,201410,Oct-14,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,12148381,,32857964,,,0
HS,2014,201406,Jun-14,4,0,1,Imports,56,Belgium,,528,Netherlands,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4394671,,11436489,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,642,Romania,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,148292,,183705,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,616,Poland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,128304,,400837,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,324,Guinea,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,129420,,315614,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,332,Haiti,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,17000,,96879,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,203,Czech Rep.,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,54840,,56124,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,208,Denmark,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24025,,110963,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,423621,,2101506,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,340,Honduras,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,296194,,1246678,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,344,"China, Hong Kong SAR",,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,9469,,55418,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,100,Bulgaria,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,22672,,50877,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,388,Jamaica,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,18320,,36440,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,392,Japan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,164256,,784520,,,0
HS,2014,201411,Nov-14,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,10375586,,28492593,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,442,Luxembourg,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,72133,,277749,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,31563331,,117785599,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,40,Austria,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,61461,,263851,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,646,Rwanda,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1295,,9894,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,108,Burundi,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,714,,3542,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,400,Jordan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,101161,,534916,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,348,Hungary,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1226,,13349,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,208,Denmark,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,158378,,456955,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,620,Portugal,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,366,,1323,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,404,Kenya,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,255,,551,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,682,Saudi Arabia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,149488,,566622,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,21303676,,68949490,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,381,Italy,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1774303,,6431266,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,616,Poland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,119310,,136117,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,120,Cameroon,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,54043,,181112,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,410,Rep. of Korea,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24000,,93480,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,381,Italy,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1776230,,6287214,,,0
HS,2014,201405,May-14,4,0,2,Exports,56,Belgium,,360,Indonesia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,726514,,2933899,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,132,Cabo Verde,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,164538,,683229,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,140,Central African Rep.,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,193,,2737,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,414,Kuwait,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,104200,,378627,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,752,Sweden,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,93560,,329625,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,148,Chad,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,16500,,49691,,,0
HS,2014,201406,Jun-14,4,0,2,Exports,56,Belgium,,422,Lebanon,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,197901,,1099588,,,0
