Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201402,Exports,Belgium,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,767206
2014,201402,Exports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,551496
2014,201402,Exports,Belgium,Georgia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,67455
2014,201402,Exports,Belgium,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,345627
2014,201402,Exports,Belgium,Aruba,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,57465
2014,201402,Exports,Belgium,Yemen,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,321907
2014,201402,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,13200
2014,201402,Exports,Belgium,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1946887
2014,201402,Exports,Belgium,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,122275
2014,201402,Exports,Belgium,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,589293
2014,201402,Exports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15188
2014,201402,Exports,Belgium,Qatar,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,461825
2014,201402,Exports,Belgium,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,146512
2014,201402,Exports,Belgium,Russian Federation,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,955652
2014,201402,Exports,Belgium,Rwanda,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,9789
2014,201402,Exports,Belgium,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,962092
2014,201401,Imports,Belgium,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14474070
2014,201412,Exports,Belgium,Nicaragua,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,183239
2014,201412,Exports,Belgium,Niger,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,81847
2014,201412,Exports,Belgium,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,265324
2014,201411,Exports,Belgium,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1204103
2014,201401,Exports,Belgium,South Africa,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,22243
2014,201412,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,123427
2014,201402,Exports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,864253
2014,201412,Exports,Belgium,Dominica,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15392
2014,201409,Exports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18766581
2014,201407,Exports,Belgium,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,25908
2014,201407,Exports,Belgium,Somalia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5087
2014,201412,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,222
2014,201406,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,81914
2014,201412,Exports,Belgium,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,68988
2014,201402,Exports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,872853
2014,201407,Exports,Belgium,Suriname,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10528
2014,201407,Exports,Belgium,Togo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15626
2014,201412,Exports,Belgium,Latvia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,418
2014,201402,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8485
2014,201406,Exports,Belgium,Russian Federation,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,337548
2014,201411,Imports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1311922
2014,201407,Exports,Belgium,Norway,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1
2014,201407,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17199
2014,201402,Imports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1220834
2014,201409,Exports,Belgium,"Other Asia, nes",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,36127
2014,201412,Exports,Belgium,Libya,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,368042
2014,201402,Exports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1719606
2014,201411,Imports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,900770
2014,201402,Imports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,481456
2014,201411,Exports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,216620
2014,201408,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,39082
2014,201403,Exports,Belgium,Angola,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,767795
2014,201403,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,50804
2014,201412,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17406
2014,201411,Imports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,402418
2014,201408,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,129279
2014,201403,Exports,Belgium,Australia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,36679
2014,201407,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,196
2014,201411,Exports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,895058
2014,201412,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15770
2014,201402,Imports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1379839
2014,201409,Imports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,30893
2014,201404,Exports,Belgium,Liberia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6111
2014,201404,Exports,Belgium,Libya,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1101360
2014,201404,Exports,Belgium,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31233
2014,201404,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,169604
2014,201404,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2065
2014,201404,Exports,Belgium,Mali,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18274
2014,201404,Exports,Belgium,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1284391
2014,201404,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17415
2014,201404,Exports,Belgium,Belize,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16227
2014,201404,Exports,Belgium,Burundi,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1352
2014,201404,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18072
2014,201404,Exports,Belgium,Cabo Verde,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5722
2014,201404,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,37756
2014,201404,Exports,Belgium,Albania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17175
2014,201404,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,68628
2014,201404,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,72172
2014,201404,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10129
2014,201404,Exports,Belgium,Niger,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,29944
2014,201404,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,103673
2014,201404,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16443
2014,201404,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,48799
2014,201404,Exports,Belgium,Guyana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3784
2014,201407,Exports,Belgium,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,769839
2014,201412,Exports,Belgium,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1180343
2014,201402,Imports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,12971791
2014,201401,Exports,Belgium,Sudan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8085
2014,201408,Exports,Belgium,Peru,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1327
2014,201408,Exports,Belgium,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,436611
2014,201408,Exports,Belgium,Guinea-Bissau,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,48897
2014,201408,Exports,Belgium,Qatar,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,23130
2014,201404,Exports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,225060
2014,201410,Imports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,210757
2014,201407,Exports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,190488
2014,201401,Exports,Belgium,Suriname,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,339764
2014,201408,Exports,Belgium,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,307988
2014,201409,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,60319
2014,201412,Exports,Belgium,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,317933
2014,201412,Exports,Belgium,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,206865
2014,201401,Exports,Belgium,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,234407
2014,201411,Imports,Belgium,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,6632128
2014,201409,Exports,Belgium,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,681791
2014,201401,Exports,Belgium,Togo,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,83
2014,201401,Exports,Belgium,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,391513
2014,201404,Exports,Belgium,Gambia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18079
2014,201404,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19523
2014,201404,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201404,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,77
2014,201404,Exports,Belgium,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10795
2014,201404,Exports,Belgium,Dem.Rep. of the Congo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15358
2014,201404,Exports,Belgium,Croatia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,24
2014,201404,Exports,Belgium,Cuba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4260
2014,201404,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,71552
2014,201404,Exports,Belgium,Russian Federation,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,327028
2014,201404,Exports,Belgium,Turkey,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1865
2014,201404,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,177
2014,201404,Exports,Belgium,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,357847
2014,201404,Exports,Belgium,Rwanda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,391
2014,201404,Exports,Belgium,Saint Lucia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16537
2014,201404,Exports,Belgium,Seychelles,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,49732
2014,201404,Exports,Belgium,Slovakia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9162
2014,201404,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,86069
2014,201404,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,11354
2014,201404,Exports,Belgium,Lebanon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,21280
2014,201404,Exports,Belgium,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,74245
2014,201401,Imports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33443740
2014,201402,Imports,Belgium,Norway,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,45707
2014,201411,Imports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1408447
2014,201407,Exports,Belgium,Venezuela,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,7
2014,201402,Imports,Belgium,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,30190057
2014,201411,Exports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16584632
2014,201408,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,67456
2014,201408,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17463
2014,201408,Exports,Belgium,Sint Maarten (Dutch part),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17123
2014,201407,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,447016
2014,201404,Exports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,190688
2014,201412,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,61927
2014,201412,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15576
2014,201402,Exports,Belgium,Slovakia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,11066
2014,201402,Exports,Belgium,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,214615
2014,201402,Exports,Belgium,Haiti,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18227
2014,201402,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,376751
2014,201402,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,38262
2014,201402,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16926
2014,201402,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,93890
2014,201402,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,239
2014,201402,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17471
2014,201402,Exports,Belgium,Angola,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,52420
2014,201402,Exports,Belgium,Dominica,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17111
2014,201402,Exports,Belgium,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10473
2014,201402,Exports,Belgium,Croatia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,24
2014,201402,Exports,Belgium,Dem.Rep. of the Congo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,26668
2014,201402,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201402,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,213
2014,201402,Exports,Belgium,Ethiopia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17343
2014,201402,Exports,Belgium,Suriname,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4317
2014,201402,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18024
2014,201402,Exports,Belgium,Mali,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10254
2014,201402,Exports,Belgium,Congo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,46
2014,201402,Exports,Belgium,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,675418
2014,201402,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6040
2014,201402,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5121
2014,201402,Exports,Belgium,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5455
2014,201402,Exports,Belgium,Libya,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18834
2014,201402,Exports,Belgium,Lebanon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,36386
2014,201402,Exports,Belgium,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,149394
2014,201404,Exports,Belgium,United Kingdom,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,3983944
2014,201407,Exports,Belgium,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,215708
2014,201412,Exports,Belgium,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,39735
2014,201412,Exports,Belgium,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,551035
2014,201412,Exports,Belgium,Guyana,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,29162
2014,201411,Exports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,10725916
2014,201408,Exports,Belgium,Russian Federation,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,9274
2014,201409,Imports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,505203
2014,201409,Exports,Belgium,Jamaica,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,34819
2014,201412,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,402,31905
2014,201409,Imports,Belgium,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,63572
2014,201409,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,40968
2014,201412,Imports,Belgium,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,227363
2014,201401,Exports,Belgium,Tunisia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,111153
2014,201408,Exports,Belgium,Rwanda,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8831
2014,201408,Exports,Belgium,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1922990
2014,201409,Imports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1673
2014,201404,Imports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,11355858
2014,201409,Exports,Belgium,Kazakhstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,723064
2014,201407,Exports,Belgium,Kuwait,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,97587
2014,201412,Imports,Belgium,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,594
2014,201402,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,52761
2014,201411,Imports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32905649
2014,201408,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,68116
2014,201407,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,362087
2014,201412,Exports,Belgium,Sint Maarten (Dutch part),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15445
2014,201402,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,38454
2014,201402,Exports,Belgium,Djibouti,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18665
2014,201402,Exports,Belgium,Gambia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19255
2014,201402,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,103584
2014,201402,Exports,Belgium,Sint Maarten (Dutch part),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17270
2014,201402,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,72210
2014,201402,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8104
2014,201402,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,52053
2014,201402,Exports,Belgium,Niger,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,56555
2014,201402,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,20792
2014,201402,Exports,Belgium,Seychelles,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14509
2014,201402,Exports,Belgium,Senegal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5215
2014,201402,Exports,Belgium,Serbia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17017
2014,201402,Exports,Belgium,Rwanda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,577
2014,201402,Exports,Belgium,Russian Federation,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,156885
2014,201402,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,95490
2014,201404,Exports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15527091
2014,201409,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,845520
2014,201410,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,729
2014,201407,Exports,Belgium,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,114086
2014,201412,Exports,Belgium,Rwanda,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15950
2014,201411,Exports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,151664
2014,201408,Exports,Belgium,Senegal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,222597
2014,201409,Exports,Belgium,Kenya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2534
2014,201410,Imports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,19106
2014,201412,Exports,Belgium,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,206715
2014,201407,Exports,Belgium,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,27910
2014,201407,Exports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,252
2014,201412,Exports,Belgium,Senegal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,141684
2014,201408,Exports,Belgium,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,230722
2014,201409,Exports,Belgium,Kuwait,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,317346
2014,201409,Exports,Belgium,Kyrgyzstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,54540
2014,201407,Exports,Belgium,Libya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,85719
2014,201412,Exports,Belgium,Serbia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,87559
2014,201411,Exports,Belgium,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,61
2014,201411,Exports,Belgium,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,382
2014,201411,Exports,Belgium,Bunkers,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,201
2014,201409,Imports,Belgium,New Zealand,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,554690
2014,201402,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3132
2014,201401,Imports,Belgium,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31577763
2014,201411,Exports,Belgium,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,25230910
2014,201412,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,105832
2014,201402,Imports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33933285
2014,201412,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2
2014,201404,Exports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1051449
2014,201412,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31926
2014,201401,Exports,Belgium,Suriname,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8937
2014,201408,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,55849
2014,201409,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3806
2014,201412,Exports,Belgium,Gambia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15913
2014,201411,Imports,Belgium,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,20474977
2014,201412,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,49364
2014,201404,Exports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,868340
2014,201407,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4675
2014,201412,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,50944
2014,201412,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,42486
2014,201411,Exports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16874390
2014,201412,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,199035
2014,201407,Exports,Belgium,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,98370
2014,201412,Exports,Belgium,Seychelles,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,272
2014,201412,Imports,Belgium,United Kingdom,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,4532465
2014,201404,Exports,Belgium,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,4396421
2014,201409,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,546
2014,201407,Exports,Belgium,Malawi,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,113438
2014,201409,Exports,Belgium,Libya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,555494
2014,201407,Exports,Belgium,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,367265
2014,201412,Exports,Belgium,Slovenia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,6676
2014,201412,Imports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8298471
